[2020-04-09 22:49:41.668] _ş9¤şÿFecha, Luz UV, Humedad Tierra, Temperatura, Humedad Ambiente;;;;;
[2020-04-11;06:35:31.955];0;48;25.79;68.79
[2020-04-11;06:40:32.084];0;48;25.74;68.21
[2020-04-11;06:45:32.214];0;48;25.71;68.41
[2020-04-11;06:50:32.345];0;48;25.80;68.22
[2020-04-11;06:55:32.474];1;48;25.74;68.61
[2020-04-11;07:00:32.617];1;48;25.85;67.99
[2020-04-11;07:05:32.746];1;48;25.88;67.59
[2020-04-11;07:10:32.875];1;48;25.69;67.32
[2020-04-11;07:15:33.003];1;48;25.63;67.70
[2020-04-11;07:20:33.146];1;48;25.59;67.93
[2020-04-11;07:25:33.274];1;48;25.65;67.60
[2020-04-11;07:30:33.404];2;48;25.56;67.46
[2020-04-11;07:35:33.534];2;49;25.57;67.64
[2020-04-11;07:40:33.663];3;48;25.47;67.97
[2020-04-11;07:45:33.792];3;48;25.67;68.21
[2020-04-11;07:50:33.935];3;48;25.87;67.78
[2020-04-11;07:55:34.064];4;48;26.01;67.70
[2020-04-11;08:00:34.192];5;48;26.22;68.01
[2020-04-11;08:05:34.319];5;48;26.35;68.25
[2020-04-11;08:10:34.447];6;48;26.44;67.12
[2020-04-11;08:15:34.591];6;48;26.54;66.82
[2020-04-11;08:20:34.719];5;48;26.65;67.00
[2020-04-11;08:25:34.847];5;48;26.68;66.88
[2020-04-11;08:30:34.975];5;48;26.78;66.97
[2020-04-11;08:35:35.103];6;48;26.86;66.26
[2020-04-11;08:40:35.248];6;48;26.94;66.14
[2020-04-11;08:45:35.376];6;48;27.00;65.77
[2020-04-11;08:50:35.504];7;48;27.05;65.37
[2020-04-11;08:55:35.633];7;48;27.10;65.32
[2020-04-11;09:00:35.762];7;48;27.09;64.47
[2020-04-11;09:05:35.906];8;49;27.11;64.14
[2020-04-11;09:10:36.035];8;48;27.06;64.26
[2020-04-11;09:15:36.164];8;49;27.02;63.99
[2020-04-11;09:20:36.294];8;49;27.07;64.30
[2020-04-11;09:25:36.422];8;49;26.88;63.36
[2020-04-11;09:30:36.565];9;49;26.96;64.04
[2020-04-11;09:35:36.694];9;49;27.11;64.80
[2020-04-11;09:40:36.823];10;49;27.24;62.50
[2020-04-11;09:45:36.951];9;49;27.55;60.67
[2020-04-11;09:50:37.080];9;49;27.92;59.85
[2020-04-11;09:55:37.224];11;49;28.05;59.92
[2020-04-11;10:00:37.354];11;49;28.08;60.21
[2020-04-11;10:05:37.481];11;49;27.90;59.23
[2020-04-11;10:10:37.611];11;49;27.97;60.14
[2020-04-11;10:15:37.741];10;49;27.99;59.89
[2020-04-11;10:20:37.871];11;49;28.01;60.04
[2020-04-11;10:25:38.014];11;49;27.79;58.85
[2020-04-11;10:30:38.143];11;49;27.89;60.05
